lat,lon,orbitYear,gasID,concentration,norm_concentration
42,-118,2013,CCl2F2,5.380e-10,2.1457590814300365
55,-79,2013,CCl2F2,5.380e-10,2.1457590814300365
51,-127,2011,CCl2F2,5.470e-10,2.1447688392657085
61,-136,2010,CO2,3.970e-04,2.1446761124405795
65,-127,2010,CO2,3.970e-04,2.1446761124405795
49,-68,2010,CO2,3.970e-04,2.1446761124405795
66,-124,2010,CO2,3.970e-04,2.1446761124405795
57,-83,2010,CO2,3.970e-04,2.1446761124405795
80,-90,2007,CO2,4.060e-04,2.141239041659209
81,-81,2013,CO2,4.370e-04,2.1407486765292605
67,-128,2019,N2O,9.980e-08,2.1402514896719356
59,-53,2019,N2O,9.980e-08,2.1402514896719356
50,-51,2004,CCl2F2,5.380e-10,2.1402014487355556
64,-106,2004,CCl2F2,5.380e-10,2.1402014487355556
81,-68,2012,CO2,4.110e-04,2.139855581648344
64,-62,2012,CO2,4.110e-04,2.139855581648344
83,-71,2012,CO2,4.110e-04,2.139855581648344
80,-72,2012,CO2,4.110e-04,2.139855581648344
65,-63,2005,CO2,4.380e-04,2.1383044269226823
80,-105,2009,CO2,4.010e-04,2.1379732425509066
76,-94,2009,CO2,4.010e-04,2.1379732425509066
81,-59,2009,CO2,4.010e-04,2.1379732425509066
61,-91,2009,CO2,4.010e-04,2.1379732425509066
52,-97,2019,N2O,9.970e-08,2.1375266880584127
62,-122,2019,N2O,9.970e-08,2.1375266880584127
53,-74,2006,CO2,4.140e-04,2.1374666467867667
57,-102,2010,CO2,3.960e-04,2.135988959375683
61,-101,2010,CO2,3.960e-04,2.135988959375683
82,-71,2010,CO2,3.960e-04,2.135988959375683
62,-122,2010,CO2,3.960e-04,2.135988959375683
82,-95,2010,CO2,3.960e-04,2.135988959375683
78,-139,2010,CO2,3.960e-04,2.135988959375683
64,-112,2010,CO2,3.960e-04,2.135988959375683
66,-68,2010,CO2,3.960e-04,2.135988959375683
61,-65,2011,CO2,4.740e-04,2.1352155856710864
57,-72,2004,CCl2F2,5.370e-10,2.1344683133737528
59,-127,2011,CCl2F2,5.450e-10,2.1334199686683477
78,-74,2004,CO2,4.770e-04,2.1330971115872193
82,-102,2013,CO2,4.360e-04,2.132929961425634
80,-74,2013,CO2,4.360e-04,2.132929961425634
68,-112,2019,N2O,9.950e-08,2.1320770848313675
82,-86,2012,CO2,4.100e-04,2.131561798359841
82,-138,2012,CO2,4.100e-04,2.131561798359841
62,-78,2009,CO2,4.000e-04,2.129432752061037
81,-69,2009,CO2,4.000e-04,2.129432752061037
56,-97,2009,CO2,4.000e-04,2.129432752061037
64,-82,2019,N2O,9.940e-08,2.1293522832178446
50,-67,2013,CCl2F2,5.350e-10,2.1284549358998763
42,-94,2013,CCl2F2,5.350e-10,2.1284549358998763
56,-102,2013,CCl2F2,5.350e-10,2.1284549358998763
44,-135,2011,CCl2F2,5.440e-10,2.1277455333696675
64,-90,2011,CCl2F2,5.440e-10,2.1277455333696675
66,-55,2010,CO2,3.950e-04,2.127301806310787
66,-60,2010,CO2,3.950e-04,2.127301806310787
62,-66,2010,CO2,3.950e-04,2.127301806310787
57,-127,2010,CO2,3.950e-04,2.127301806310787
66,-104,2010,CO2,3.950e-04,2.127301806310787
68,-88,2019,N2O,9.930e-08,2.126627481604322
78,-78,2019,N2O,9.930e-08,2.126627481604322
53,-138,2013,N2O,8.860e-08,2.1250056451769495
81,-125,2007,CO2,4.040e-04,2.1242036411888976
72,-103,2007,CO2,4.040e-04,2.1242036411888976
65,-89,2007,CO2,4.040e-04,2.1242036411888976
82,-107,2019,N2O,9.920e-08,2.1239026799907994
47,-70,2012,CO2,4.090e-04,2.1232680150713383
63,-99,2012,CO2,4.090e-04,2.1232680150713383
82,-119,2012,CO2,4.090e-04,2.1232680150713383
70,-114,2004,CCl2F2,5.350e-10,2.123002042650147
42,-69,2013,CCl2F2,5.340e-10,2.122686887389823
41,-82,2013,N2O,8.850e-08,2.122011055634319
75,-98,2009,CO2,3.990e-04,2.1208922615711665
77,-90,2009,CO2,3.990e-04,2.1208922615711665
57,-63,2009,CO2,3.990e-04,2.1208922615711665
63,-102,2009,CO2,3.990e-04,2.1208922615711665
75,-71,2006,CO2,4.120e-04,2.1207209495740376
56,-111,2013,N2O,8.840e-08,2.1190164660916886
81,-88,2010,CO2,3.940e-04,2.1186146532458903
52,-56,2010,CO2,3.940e-04,2.1186146532458903
46,-99,2010,CO2,3.940e-04,2.1186146532458903
63,-58,2010,CO2,3.940e-04,2.1186146532458903
57,-131,2010,CO2,3.940e-04,2.1186146532458903
47,-111,2010,CO2,3.940e-04,2.1186146532458903
79,-67,2010,CO2,3.940e-04,2.1186146532458903
68,-62,2019,N2O,9.900e-08,2.1184530767637537
68,-87,2019,N2O,9.900e-08,2.1184530767637537
67,-69,2019,N2O,9.900e-08,2.1184530767637537
67,-51,2019,N2O,9.900e-08,2.1184530767637537
64,-104,2013,CCl2F2,5.330e-10,2.1169188388797693
66,-109,2019,N2O,9.890e-08,2.1157282751502313
60,-107,2019,N2O,9.890e-08,2.1157282751502313
66,-74,2019,N2O,9.890e-08,2.1157282751502313
66,-103,2019,N2O,9.890e-08,2.1157282751502313
68,-99,2019,N2O,9.890e-08,2.1157282751502313
64,-70,2007,CO2,4.030e-04,2.1156859409537416
59,-124,2007,CO2,4.030e-04,2.1156859409537416
60,-91,2012,CO2,4.080e-04,2.1149742317828353
65,-73,2012,CO2,4.080e-04,2.1149742317828353
82,-65,2012,CO2,4.080e-04,2.1149742317828353
45,-63,2012,CO2,4.080e-04,2.1149742317828353
65,-111,2012,CO2,4.080e-04,2.1149742317828353
61,-95,2013,N2O,8.820e-08,2.113027287006428
41,-109,2019,N2O,9.880e-08,2.1130034735367085
64,-104,2017,CCl2F2,5.830e-10,2.112648565941754
61,-61,2009,CO2,3.980e-04,2.1123517710812965
71,-113,2009,CO2,3.980e-04,2.1123517710812965
59,-68,2009,CO2,3.980e-04,2.1123517710812965
62,-54,2009,CO2,3.980e-04,2.1123517710812965
65,-85,2004,CCl2F2,5.330e-10,2.1115357719265413
64,-98,2013,CCl2F2,5.320e-10,2.111150790369716
68,-80,2013,CCl2F2,5.320e-10,2.111150790369716
59,-103,2019,N2O,9.870e-08,2.1102786719231856
70,-107,2019,N2O,9.870e-08,2.1102786719231856
54,-121,2010,CO2,3.930e-04,2.1099275001809943
55,-136,2010,CO2,3.930e-04,2.1099275001809943
56,-112,2010,CO2,3.930e-04,2.1099275001809943
50,-90,2010,CO2,3.930e-04,2.1099275001809943
62,-70,2010,CO2,3.930e-04,2.1099275001809943
65,-74,2010,CO2,3.930e-04,2.1099275001809943
80,-139,2013,CO2,4.330e-04,2.109473816114754
72,-78,2004,N2O,9.990e-08,2.1080445164616632
52,-95,2004,N2O,9.990e-08,2.1080445164616632
86,-89,2004,N2O,9.990e-08,2.1080445164616632
55,-105,2008,CO2,4.260e-04,2.107759748608429
81,-83,2007,CO2,4.020e-04,2.107168240718586
74,-120,2012,CO2,4.070e-04,2.1066804484943327
82,-106,2012,CO2,4.070e-04,2.1066804484943327
82,-53,2012,CO2,4.070e-04,2.1066804484943327
53,-67,2004,CCl2F2,5.320e-10,2.1058026365647384
48,-106,2013,CCl2F2,5.310e-10,2.1053827418596627
75,-88,2004,N2O,9.980e-08,2.1053194866655747
66,-95,2011,CCl2F2,5.400e-10,2.1050477921749464
44,-107,2011,CCl2F2,5.400e-10,2.1050477921749464
57,-121,2019,N2O,9.850e-08,2.1048290686961404
82,-136,2019,N2O,9.850e-08,2.1048290686961404
83,-53,2015,CO2,4.690e-04,2.104511835847023
65,-103,2006,CO2,4.100e-04,2.1039752523613084
60,-74,2009,CO2,3.970e-04,2.103811280591426
74,-55,2009,CO2,3.970e-04,2.103811280591426
60,-98,2009,CO2,3.970e-04,2.103811280591426
63,-78,2004,N2O,9.970e-08,2.1025944568694865
79,-129,2013,CO2,4.320e-04,2.101655101011127
54,-90,2013,CO2,4.320e-04,2.101655101011127
80,-60,2010,CO2,3.920e-04,2.101240347116098
62,-89,2010,CO2,3.920e-04,2.101240347116098
59,-117,2010,CO2,3.920e-04,2.101240347116098
65,-120,2010,CO2,3.920e-04,2.101240347116098
67,-135,2004,N2O,9.960e-08,2.0998694270733984
68,-125,2013,CCl2F2,5.300e-10,2.099614693349609
56,-59,2013,CCl2F2,5.300e-10,2.099614693349609
75,-65,2019,N2O,9.830e-08,2.0993794654690947
63,-135,2019,N2O,9.830e-08,2.0993794654690947
46,-74,2011,CCl2F2,5.390e-10,2.0993733568762663
80,-89,2007,CO2,4.010e-04,2.09865054048343
79,-123,2007,CO2,4.010e-04,2.09865054048343
76,-63,2007,CO2,4.010e-04,2.09865054048343
62,-99,2012,CO2,4.060e-04,2.0983866652058296
66,-55,2012,CO2,4.060e-04,2.0983866652058296
68,-100,2012,CO2,4.060e-04,2.0983866652058296
82,-90,2012,CO2,4.060e-04,2.0983866652058296
50,-94,2019,N2O,9.820e-08,2.0966546638555723
58,-73,2019,N2O,9.820e-08,2.0966546638555723
76,-110,2019,N2O,9.820e-08,2.0966546638555723
43,-107,2008,N2O,9.990e-08,2.0964253484346607
71,-87,2008,N2O,9.990e-08,2.0964253484346607
81,-71,2009,CO2,3.960e-04,2.0952707901015555
81,-105,2009,CO2,3.960e-04,2.0952707901015555
70,-119,2009,CO2,3.960e-04,2.0952707901015555
78,-107,2009,CO2,3.960e-04,2.0952707901015555
65,-87,2009,CO2,3.960e-04,2.0952707901015555
71,-138,2009,CO2,3.960e-04,2.0952707901015555
70,-104,2004,N2O,9.940e-08,2.094419367481222
69,-85,2004,CCl2F2,5.300e-10,2.0943363658411323
78,-127,2019,N2O,9.810e-08,2.0939298622420495
40,-109,2019,N2O,9.810e-08,2.0939298622420495
77,-130,2019,N2O,9.810e-08,2.0939298622420495
58,-140,2013,CCl2F2,5.290e-10,2.093846644839556
43,-123,2013,CCl2F2,5.290e-10,2.093846644839556
57,-129,2013,CO2,4.310e-04,2.0938363859075007
67,-139,2008,N2O,9.980e-08,2.09372118957094
60,-58,2008,N2O,9.980e-08,2.09372118957094
57,-86,2008,N2O,9.980e-08,2.09372118957094
70,-133,2008,N2O,9.980e-08,2.09372118957094
67,-117,2011,CCl2F2,5.380e-10,2.0936989215775856
42,-140,2011,CCl2F2,5.380e-10,2.0936989215775856
68,-128,2011,CCl2F2,5.380e-10,2.0936989215775856
67,-136,2010,CO2,3.910e-04,2.092553194051202
59,-93,2010,CO2,3.910e-04,2.092553194051202
61,-109,2010,CO2,3.910e-04,2.092553194051202
65,-121,2008,CO2,4.240e-04,2.0917951375476016
69,-127,2004,N2O,9.930e-08,2.0916943376851336
46,-106,2004,N2O,9.930e-08,2.0916943376851336
58,-117,2019,N2O,9.800e-08,2.0912050606285266
67,-54,2019,N2O,9.800e-08,2.0912050606285266
66,-86,2008,N2O,9.970e-08,2.0910170307072193
81,-80,2008,N2O,9.970e-08,2.0910170307072193
81,-85,2007,CO2,4.000e-04,2.0901328402482746
65,-123,2007,CO2,4.000e-04,2.0901328402482746
85,-118,2007,CO2,4.000e-04,2.0901328402482746
65,-74,2007,CO2,4.000e-04,2.0901328402482746
65,-99,2007,CO2,4.000e-04,2.0901328402482746
82,-110,2012,CO2,4.050e-04,2.0900928819173266
50,-125,2012,CO2,4.050e-04,2.0900928819173266
65,-116,2012,CO2,4.050e-04,2.0900928819173266
79,-51,2012,CO2,4.050e-04,2.0900928819173266
43,-64,2004,N2O,9.920e-08,2.0889693078890454
66,-96,2004,N2O,9.920e-08,2.0889693078890454
82,-85,2019,N2O,9.790e-08,2.088480259015004
65,-110,2008,N2O,9.960e-08,2.088312871843499
53,-134,2013,CCl2F2,5.280e-10,2.0880785963295025
45,-116,2013,CCl2F2,5.280e-10,2.0880785963295025
60,-139,2013,CCl2F2,5.280e-10,2.0880785963295025
41,-83,2013,CCl2F2,5.280e-10,2.0880785963295025
52,-97,2011,CCl2F2,5.370e-10,2.0880244862789055
61,-87,2011,CCl2F2,5.370e-10,2.0880244862789055
71,-89,2009,CO2,3.950e-04,2.0867302996116854
64,-134,2009,CO2,3.950e-04,2.0867302996116854
51,-124,2009,CO2,3.950e-04,2.0867302996116854
51,-124,2004,N2O,9.910e-08,2.086244278092957
79,-98,2004,N2O,9.910e-08,2.086244278092957
64,-75,2013,CO2,4.300e-04,2.086017670803874
65,-62,2008,N2O,9.950e-08,2.0856087129797785
58,-68,2008,N2O,9.950e-08,2.0856087129797785
57,-78,2010,CO2,3.900e-04,2.0838660409863055
65,-139,2008,CO2,4.230e-04,2.0838128320171876
69,-136,2004,N2O,9.900e-08,2.0835192482968687
66,-138,2008,N2O,9.940e-08,2.082904554116058
47,-69,2004,CCl2F2,5.280e-10,2.0828700951175265
54,-77,2013,CCl2F2,5.270e-10,2.082310547819449
46,-134,2013,CCl2F2,5.270e-10,2.082310547819449
75,-71,2012,CO2,4.040e-04,2.081799098628824
80,-96,2012,CO2,4.040e-04,2.081799098628824
65,-62,2012,CO2,4.040e-04,2.081799098628824
65,-81,2012,CO2,4.040e-04,2.081799098628824
68,-124,2012,CO2,4.040e-04,2.081799098628824
76,-65,2007,CO2,3.990e-04,2.0816151400131186
80,-73,2007,CO2,3.990e-04,2.0816151400131186
85,-86,2004,N2O,9.890e-08,2.080794218500781
41,-76,2008,N2O,9.930e-08,2.080200395252337
65,-104,2008,N2O,9.930e-08,2.080200395252337
63,-90,2008,N2O,9.930e-08,2.080200395252337
80,-123,2013,CO2,4.290e-04,2.0781989557002474
61,-121,2009,CO2,3.940e-04,2.0781898091218154
77,-110,2009,CO2,3.940e-04,2.0781898091218154
79,-55,2009,CO2,3.940e-04,2.0781898091218154
81,-93,2009,CO2,3.940e-04,2.0781898091218154
63,-60,2009,CO2,3.940e-04,2.0781898091218154
65,-112,2009,CO2,3.940e-04,2.0781898091218154
71,-83,2004,N2O,9.880e-08,2.0780691887046925
65,-80,2004,N2O,9.880e-08,2.0780691887046925
45,-101,2004,N2O,9.880e-08,2.0780691887046925
77,-125,2004,N2O,9.880e-08,2.0780691887046925
68,-130,2019,N2O,9.750e-08,2.0775810525609133
41,-118,2008,N2O,9.920e-08,2.0774962363886167
68,-112,2008,N2O,9.920e-08,2.0774962363886167
62,-122,2008,N2O,9.920e-08,2.0774962363886167
69,-68,2008,N2O,9.920e-08,2.0774962363886167
73,-131,2011,CCl2F2,5.350e-10,2.076675615681545
68,-137,2011,CCl2F2,5.350e-10,2.076675615681545
59,-55,2013,CCl2F2,5.260e-10,2.076542499309396
69,-118,2013,CCl2F2,5.260e-10,2.076542499309396
67,-132,2013,CCl2F2,5.260e-10,2.076542499309396
62,-120,2018,CO2,4.790e-04,2.076045604167638
44,-102,2004,N2O,9.870e-08,2.0753441589086044
73,-121,2004,N2O,9.870e-08,2.0753441589086044
59,-74,2004,N2O,9.870e-08,2.0753441589086044
60,-59,2019,N2O,9.740e-08,2.07485625094739
62,-86,2019,N2O,9.740e-08,2.07485625094739
51,-79,2008,N2O,9.910e-08,2.0747920775248962
78,-127,2012,CO2,4.030e-04,2.073505315340321
61,-73,2012,CO2,4.030e-04,2.073505315340321
76,-91,2012,CO2,4.030e-04,2.073505315340321
58,-90,2012,CO2,4.030e-04,2.073505315340321
80,-64,2007,CO2,3.980e-04,2.073097439777963
63,-125,2007,CO2,3.980e-04,2.073097439777963
64,-59,2007,CO2,3.980e-04,2.073097439777963
67,-80,2007,CO2,3.980e-04,2.073097439777963
68,-93,2004,N2O,9.860e-08,2.072619129112516
66,-136,2019,N2O,9.730e-08,2.0721314493338676
78,-118,2008,N2O,9.900e-08,2.072087918661176
78,-138,2008,N2O,9.900e-08,2.072087918661176
67,-66,2008,N2O,9.900e-08,2.072087918661176
63,-78,2011,CCl2F2,5.340e-10,2.0710011803828645
64,-115,2011,CCl2F2,5.340e-10,2.0710011803828645
61,-73,2011,CCl2F2,5.340e-10,2.0710011803828645
56,-96,2013,CCl2F2,5.250e-10,2.0707744507993424
63,-81,2013,CCl2F2,5.250e-10,2.0707744507993424
79,-57,2004,N2O,9.850e-08,2.0698940993164276
78,-62,2009,CO2,3.930e-04,2.0696493186319453
46,-82,2009,CO2,3.930e-04,2.0696493186319453
61,-75,2009,CO2,3.930e-04,2.0696493186319453
58,-82,2009,CO2,3.930e-04,2.0696493186319453
64,-132,2019,N2O,9.720e-08,2.0694066477203448
44,-79,2019,N2O,9.720e-08,2.0694066477203448
66,-128,2019,N2O,9.720e-08,2.0694066477203448
64,-71,2008,N2O,9.890e-08,2.0693837597974554
63,-94,2008,N2O,9.890e-08,2.0693837597974554
48,-51,2008,N2O,9.890e-08,2.0693837597974554
50,-107,2008,N2O,9.890e-08,2.0693837597974554
79,-133,2004,N2O,9.840e-08,2.0671690695203395
53,-85,2019,N2O,9.710e-08,2.066681846106822
84,-110,2008,N2O,9.880e-08,2.0666796009337345
78,-106,2011,CCl2F2,5.330e-10,2.0653267450841843
62,-112,2011,CCl2F2,5.330e-10,2.0653267450841843
44,-118,2011,CCl2F2,5.330e-10,2.0653267450841843
82,-66,2012,CO2,4.020e-04,2.0652115320518183
58,-129,2012,CO2,4.020e-04,2.0652115320518183
68,-114,2012,CO2,4.020e-04,2.0652115320518183
80,-102,2012,CO2,4.020e-04,2.0652115320518183
50,-76,2012,CO2,4.020e-04,2.0652115320518183
82,-83,2012,CO2,4.020e-04,2.0652115320518183
78,-106,2012,CO2,4.020e-04,2.0652115320518183
68,-53,2016,CO2,5.090e-04,2.0651812381795684
60,-125,2013,CCl2F2,5.240e-10,2.065006402289289
66,-108,2013,CCl2F2,5.240e-10,2.065006402289289
58,-136,2013,CCl2F2,5.240e-10,2.065006402289289
43,-74,2013,CCl2F2,5.240e-10,2.065006402289289
66,-85,2007,CO2,3.970e-04,2.064579739542807
69,-106,2007,CO2,3.970e-04,2.064579739542807
64,-77,2007,CO2,3.970e-04,2.064579739542807
79,-115,2004,N2O,9.830e-08,2.0644440397242514
79,-66,2004,N2O,9.830e-08,2.0644440397242514
55,-127,2019,N2O,9.700e-08,2.063957044493299
65,-117,2019,N2O,9.700e-08,2.063957044493299
66,-109,2013,CO2,4.270e-04,2.062561525492994
64,-98,2018,CO2,4.770e-04,2.0621168294072887
52,-120,2006,CO2,4.050e-04,2.062111009329486
49,-115,2006,N2O,9.990e-08,2.061939838971687
65,-68,2006,N2O,9.990e-08,2.061939838971687
63,-81,2006,N2O,9.990e-08,2.061939838971687
48,-67,2006,N2O,9.990e-08,2.061939838971687
60,-101,2008,N2O,9.860e-08,2.0612712832062936
81,-129,2008,N2O,9.860e-08,2.0612712832062936
80,-135,2006,CCl2F2,6.950e-10,2.0612331921192215
47,-97,2019,N2O,9.690e-08,2.0612322428797767
65,-78,2019,N2O,9.690e-08,2.0612322428797767
81,-83,2009,CO2,3.920e-04,2.061108828142075
78,-94,2004,CCl2F2,5.240e-10,2.059937553670315
78,-125,2006,N2O,9.980e-08,2.0592735510490305
63,-106,2006,N2O,9.980e-08,2.0592735510490305
73,-73,2004,N2O,9.810e-08,2.0589939801320747
67,-74,2004,N2O,9.810e-08,2.0589939801320747
64,-95,2008,N2O,9.850e-08,2.058567124342573
64,-111,2019,N2O,9.680e-08,2.0585074412662543
67,-87,2010,CO2,3.870e-04,2.057804581791616
82,-85,2012,CO2,4.010e-04,2.0569177487633152
75,-95,2012,CO2,4.010e-04,2.0569177487633152
50,-101,2012,CO2,4.010e-04,2.0569177487633152
65,-134,2012,CO2,4.010e-04,2.0569177487633152
71,-94,2006,N2O,9.970e-08,2.0566072631263745
49,-91,2006,N2O,9.970e-08,2.0566072631263745
80,-65,2007,CO2,3.960e-04,2.056062039307651
68,-107,2007,CO2,3.960e-04,2.056062039307651
59,-100,2007,CO2,3.960e-04,2.056062039307651
65,-135,2008,N2O,9.840e-08,2.0558629654788523
81,-76,2008,N2O,9.840e-08,2.0558629654788523
78,-70,2008,N2O,9.840e-08,2.0558629654788523
54,-52,2019,N2O,9.670e-08,2.055782639652731
73,-53,2013,CO2,4.260e-04,2.0547428103893677
68,-87,2011,CCl2F2,5.310e-10,2.0539778744868236
51,-113,2011,CCl2F2,5.310e-10,2.0539778744868236
40,-85,2011,CCl2F2,5.310e-10,2.0539778744868236
83,-97,2011,CCl2F2,5.310e-10,2.0539778744868236
56,-86,2011,CCl2F2,5.310e-10,2.0539778744868236
62,-103,2006,N2O,9.960e-08,2.053940975203718
53,-98,2006,N2O,9.960e-08,2.053940975203718
64,-119,2006,CO2,4.040e-04,2.0537381607231215
76,-119,2006,CO2,4.040e-04,2.0537381607231215
45,-76,2013,CCl2F2,5.220e-10,2.053470305269182
53,-70,2008,N2O,9.830e-08,2.0531588066151323
81,-67,2008,N2O,9.830e-08,2.0531588066151323
46,-118,2008,N2O,9.830e-08,2.0531588066151323
50,-114,2019,N2O,9.660e-08,2.0530578380392086
59,-57,2009,CO2,3.910e-04,2.052568337652205
63,-69,2009,CO2,3.910e-04,2.052568337652205
77,-102,2008,CO2,4.190e-04,2.0518836098955324
80,-61,2008,CO2,4.190e-04,2.0518836098955324
54,-115,2006,N2O,9.950e-08,2.0512746872810617
45,-73,2006,N2O,9.950e-08,2.0512746872810617
47,-94,2012,CO2,4.000e-04,2.0486239654748126
67,-60,2012,CO2,4.000e-04,2.0486239654748126
72,-57,2012,CO2,4.000e-04,2.0486239654748126
41,-105,2012,CO2,4.000e-04,2.0486239654748126
62,-91,2012,CO2,4.000e-04,2.0486239654748126
57,-67,2006,N2O,9.940e-08,2.048608399358405
67,-104,2006,N2O,9.940e-08,2.048608399358405
71,-101,2006,N2O,9.940e-08,2.048608399358405
75,-56,2004,CCl2F2,5.220e-10,2.048471282946709
72,-120,2011,CCl2F2,5.300e-10,2.0483034391881434
67,-124,2011,CCl2F2,5.300e-10,2.0483034391881434
49,-81,2011,CCl2F2,5.300e-10,2.0483034391881434
73,-103,2004,N2O,9.770e-08,2.0480938609477217
64,-64,2008,N2O,9.810e-08,2.047750488887691
53,-137,2008,N2O,9.810e-08,2.047750488887691
46,-65,2013,CCl2F2,5.210e-10,2.0477022567591283
56,-53,2013,CCl2F2,5.210e-10,2.0477022567591283
65,-107,2007,CO2,3.950e-04,2.0475443390724957
63,-76,2007,CO2,3.950e-04,2.0475443390724957
59,-54,2007,CO2,3.950e-04,2.0475443390724957
79,-75,2007,CO2,3.950e-04,2.0475443390724957
75,-138,2007,CO2,3.950e-04,2.0475443390724957
70,-64,2007,CO2,3.950e-04,2.0475443390724957
82,-88,2013,CO2,4.250e-04,2.046924095285741
81,-88,2013,CO2,4.250e-04,2.046924095285741
65,-80,2013,CO2,4.250e-04,2.046924095285741
45,-118,2017,CCl2F2,5.710e-10,2.046548984378862
85,-121,2006,CO2,4.030e-04,2.0453653121167568
55,-131,2006,CO2,4.030e-04,2.0453653121167568
66,-70,2019,N2O,9.630e-08,2.04488343319864
61,-99,2009,CO2,3.900e-04,2.0440278471623343
59,-81,2009,CO2,3.900e-04,2.0440278471623343
50,-96,2008,CO2,4.180e-04,2.043901304365119
73,-107,2006,N2O,9.920e-08,2.043275823513093
68,-73,2006,N2O,9.920e-08,2.043275823513093
70,-56,2004,N2O,9.750e-08,2.0426438013555455
65,-52,2011,CCl2F2,5.290e-10,2.0426290038894632
57,-88,2008,N2O,9.790e-08,2.04234217116025
66,-93,2013,CCl2F2,5.200e-10,2.041934208249075
80,-111,2006,N2O,9.910e-08,2.0406095355904363
57,-92,2006,N2O,9.910e-08,2.0406095355904363
65,-92,2006,N2O,9.910e-08,2.0406095355904363
54,-58,2006,N2O,9.910e-08,2.0406095355904363
79,-103,2012,CO2,3.990e-04,2.0403301821863096
81,-116,2012,CO2,3.990e-04,2.0403301821863096
65,-136,2012,CO2,3.990e-04,2.0403301821863096
81,-70,2012,CO2,3.990e-04,2.0403301821863096
46,-52,2012,CO2,3.990e-04,2.0403301821863096
59,-90,2004,N2O,9.740e-08,2.0399187715594573
79,-78,2004,N2O,9.740e-08,2.0399187715594573
67,-124,2019,N2O,9.610e-08,2.039433829971595
79,-52,2013,CO2,4.240e-04,2.0391053801821144
66,-84,2013,CO2,4.240e-04,2.0391053801821144
68,-116,2007,CO2,3.940e-04,2.0390266388373397
66,-81,2007,CO2,3.940e-04,2.0390266388373397
54,-136,2007,CO2,3.940e-04,2.0390266388373397
82,-92,2016,CO2,5.050e-04,2.0384227552880727
85,-114,2006,N2O,9.900e-08,2.03794324766778
64,-101,2006,N2O,9.900e-08,2.03794324766778
63,-69,2006,N2O,9.900e-08,2.03794324766778
67,-84,2004,N2O,9.730e-08,2.037193741763369
47,-93,2004,N2O,9.730e-08,2.037193741763369
67,-55,2004,CCl2F2,5.200e-10,2.037005012223103
65,-132,2006,CO2,4.020e-04,2.0369924635103924
55,-107,2006,CO2,4.020e-04,2.0369924635103924
45,-82,2011,CCl2F2,5.280e-10,2.036954568590783
63,-58,2008,N2O,9.770e-08,2.0369338534328087
81,-100,2008,N2O,9.770e-08,2.0369338534328087
63,-95,2019,N2O,9.600e-08,2.036709028358072
62,-80,2008,CO2,4.170e-04,2.0359189988347044
57,-132,2005,CO2,4.250e-04,2.0357318493401553
65,-134,2006,N2O,9.890e-08,2.035276959745124
67,-95,2006,N2O,9.890e-08,2.035276959745124
68,-140,2006,N2O,9.890e-08,2.035276959745124
67,-86,2006,N2O,9.890e-08,2.035276959745124
72,-117,2006,N2O,9.890e-08,2.035276959745124
68,-117,2004,N2O,9.720e-08,2.0344687119672806
40,-77,2008,N2O,9.760e-08,2.0342296945690883
81,-95,2019,N2O,9.590e-08,2.0339842267445496
64,-79,2012,CO2,3.980e-04,2.032036398897807
67,-102,2012,CO2,3.980e-04,2.032036398897807
62,-140,2012,CO2,3.980e-04,2.032036398897807
72,-81,2012,CO2,3.980e-04,2.032036398897807
63,-68,2004,N2O,9.710e-08,2.0317436821711925
59,-81,2008,N2O,9.750e-08,2.031525535705368
56,-94,2008,N2O,9.750e-08,2.031525535705368
65,-84,2008,N2O,9.750e-08,2.031525535705368
54,-78,2008,N2O,9.750e-08,2.031525535705368
53,-112,2008,N2O,9.750e-08,2.031525535705368
62,-127,2013,CO2,4.230e-04,2.0312866650784875
58,-118,2011,CCl2F2,5.270e-10,2.0312801332921024
57,-106,2007,CO2,3.930e-04,2.030508938602184
84,-97,2007,CO2,3.930e-04,2.030508938602184
66,-127,2007,CO2,3.930e-04,2.030508938602184
80,-122,2007,CO2,3.930e-04,2.030508938602184
66,-67,2007,CO2,3.930e-04,2.030508938602184
47,-87,2013,CCl2F2,5.180e-10,2.030398111228968
47,-63,2013,CCl2F2,5.180e-10,2.030398111228968
59,-138,2004,N2O,9.700e-08,2.0290186523751044
62,-79,2008,N2O,9.740e-08,2.0288213768416474
80,-137,2006,CO2,4.010e-04,2.0286196149040276
67,-89,2019,N2O,9.570e-08,2.028534623517504
65,-84,2006,N2O,9.860e-08,2.0272780959771546
85,-86,2006,N2O,9.860e-08,2.0272780959771546
72,-60,2009,CO2,3.880e-04,2.0269468661825942
